"utterance","intent","category","tags","tagalog","similarity","needs_review","human_corrected_tagalog"
"help checking when will my item arrive","delivery_period","DELIVERY","B","upang alamin kung kailan darating ang aking balita","0.6844081878662109","True","help checking when will yung item arrive"
"I call to check when will my item arrive","delivery_period","DELIVERY","B","Ako'y tumatawag upang alamin kung kailan darating ang aking dala - dalahan","0.6958498358726501","True","i call to check when will yung item arrive"
"will you show me how soon can I expect the delivery?","delivery_period","DELIVERY","BIP","Ipakikita mo ba sa akin kung kailan ko maaasahan ang panganganak?","0.6749275922775269","True","will you show me how soon can i expect yung delivery?"
"could you help me check how long the delivery takes?","delivery_period","DELIVERY","BIP","Matutulungan mo ba akong suriin kung gaano katagal ang panganganak?","0.6455556154251099","True","gaano po katagal yung delivery?"
"could you help me checking when my item is going to arrive?","delivery_period","DELIVERY","BIP","Matutulungan mo ba akong suriin kung kailan darating ang aking balita?","0.7377974987030029","False","could you tulungan mo ako checking when my item is going to arrive?"
"where do I check when my delivery is going to arrive?","delivery_period","DELIVERY","BI","saan ko titingnan kung kailan darating ang aking paghahatid?","0.8204700946807861","False","kailan po idedeliver?"
"is it possible to check when my delivery is going to arrive?","delivery_period","DELIVERY","BI","Posible bang alamin kung kailan darating ang aking panganganak?","0.6800611019134521","True","kailan po idedeliver?"
"I want information about the delivery period","delivery_period","DELIVERY","B","Gusto ko ng impormasyon tungkol sa panahon ng panganganak","0.7226825952529907","False","gaano po katagal yung delivery period?"
"I would like to know about the delivery period","delivery_period","DELIVERY","BP","Nais kong malaman ang tungkol sa panahon ng panganganak","0.6328874826431274","True","gaano po katagal yung delivery period?"
"can you help me check how soon can I expect the delivery?","delivery_period","DELIVERY","BI","Matutulungan mo ba akong suriin kung kailan ko maaasahan ang panganganak?","0.666148841381073","True","pwede ba tulungan mo ako check how soon can I expect yung delivery??"
"I want to know more about the delivery period","delivery_period","DELIVERY","BM","Gusto kong malaman nang higit pa ang tungkol sa panahon ng panganganak","0.662066638469696","True","gaano po katagal yung delivery period?"
"where could I check how soon can I expect the delivery?","delivery_period","DELIVERY","BIP","Saan ko malalaman kung kailan ko maaasahan ang panganganak?","0.5718593597412109","True","where could i check how soon can i expect yung delivery?"
"can you tell me about delivery periods?","delivery_period","DELIVERY","BI","Masasabi mo ba sa akin ang tungkol sa mga panahon ng panganganak?","0.6029494404792786","True","gaano po katagal yung delivery period?"
"where could I find information about delivery period?","delivery_period","DELIVERY","BIP","Saan ako makasusumpong ng impormasyon tungkol sa panahon ng panganganak?","0.6745899319648743","True","gaano po katagal yung delivery period?"
"how can I check how soon can I expect the delivery?","delivery_period","DELIVERY","BI","paano ko malalaman kung kailan ko maaasahan ang panganganak?","0.6249158382415771","True","how can i check how soon can i expect yung delivery?"
"I am trying to find the delivery period","delivery_period","DELIVERY","BE","Sinisikap kong masumpungan ang panahon ng panganganak","0.4934148490428924","True","gaano po katagal yung delivery period?"
"will you give me information about delivery period?","delivery_period","DELIVERY","BIP","Bibigyan mo ba ako ng impormasyon tungkol sa panahon ng panganganak?","0.792731523513794","False","gaano po katagal yung delivery period?"
"would it be possible to check when will my item arrive?","delivery_period","DELIVERY","BIP","Posible kayang tingnan kung kailan darating ang aking gamit?","0.7832306623458862","False","would it be possible to check when will yung item arrive?"
"I want to check when will my item arrive","delivery_period","DELIVERY","B","Gusto kong alamin kung kailan darating ang aking dala - dalahan","0.6682945489883423","True","gusto ko po check when will ko item arrive"
"I do not know how I can check when will my item arrive","delivery_period","DELIVERY","BE","Hindi ko alam kung paano ko malalaman kung kailan darating ang aking dala - dalahan","0.5601150989532471","True","i do not know how i can check when will yung item arrive"
"I would like to know about the delivery periods","delivery_period","DELIVERY","BMP","Nais kong malaman ang tungkol sa mga yugto ng panganganak","0.6879568099975586","True","gaano po katagal yung delivery period?"
"I would like information about delivery period","delivery_period","DELIVERY","BP","Nais ko ng impormasyon tungkol sa panahon ng panganganak","0.748691201210022","False","gaano po katagal yung delivery period?"
"help me check when my item is going to arrive","delivery_period","DELIVERY","B","kapag may dumating sa akin","0.4319329261779785","True","tulungan mo ako check when ko item is going to arrive"
"where could I check when will my item arrive?","delivery_period","DELIVERY","BIP","saan ko maaaring tingnan kung kailan darating ang aking balita?","0.7300027012825012","False","where could i check when will yung item arrive?"
"can you show me when my item is going to arrive?","delivery_period","DELIVERY","BI","Maipakikita mo ba sa akin kung kailan darating ang aking balita?","0.7006072998046875","False","can you show me when yung item is going to arrive?"
"I do not know how to check how long the delivery takes","delivery_period","DELIVERY","BE","Hindi ko alam kung paano susuriin kung gaano katagal ang panganganak","0.6554305553436279","True","gaano po katagal yung delivery?"
"I want to check how soon can I expect the item","delivery_period","DELIVERY","B","Nais kong alamin kung kailan ko maaasahan ang bagay na ito","0.6342188119888306","True","gusto ko po check how soon can I expect yung item"
"how do I check how long the delivery takes?","delivery_period","DELIVERY","BI","paano ko sinusuri kung gaano katagal ang panganganak?","0.6370419263839722","True","gaano po katagal yung delivery?"
"assistance checking how soon can I expect the delivery","delivery_period","DELIVERY","B","tumutulong sa pagsusuri kung kailan ko maaasahan ang panganganak","0.6419515609741211","True","assistance checking how soon can i expect yung delivery"
"I want assistance checking when will my item arrive","delivery_period","DELIVERY","B","Nais ko ng tulong sa pagsusuri kung kailan darating ang aking dala - dalahan","0.7198209166526794","False","i want assistance checking when will yung item arrive"
"could I check when my item is going to arrive?","delivery_period","DELIVERY","BIP","Maaari ko bang tingnan kung kailan darating ang aking balita?","0.7639107704162598","False","could i check when yung item is going to arrive?"
"how to check how soon can I expect the item?","delivery_period","DELIVERY","BI","kung paano ko malalaman kung kailan ko ito aasahan?","0.6304590106010437","True","how to check how soon can i expect yung item?"
"could you help me checking when will my item arrive?","delivery_period","DELIVERY","BIP","Matutulungan mo ba akong suriin kung kailan darating ang aking balita?","0.7235734462738037","False","could you tulungan mo ako checking when will my item arrive?"
"I need help checking when will my item arrive","delivery_period","DELIVERY","B","Kailangan ko ng tulong sa pagsusuri kung kailan darating ang aking dala - dalahan","0.7066997289657593","False","need ko po help checking when will ko item arrive"
"where do I check when my item is going to arrive?","delivery_period","DELIVERY","BI","saan ko titingnan kung kailan darating ang aking dala - dalahan?","0.544603705406189","True","where do i check when yung item is going to arrive?"
"I would like to know more about delivery period","delivery_period","DELIVERY","BP","Nais kong malaman ang higit pa tungkol sa panahon ng panganganak","0.690671443939209","True","gaano po katagal yung delivery period?"
"could you show me when my delivery is going to arrive?","delivery_period","DELIVERY","BIP","Maipakikita mo ba sa akin kung kailan darating ang aking panganganak?","0.6884623765945435","True","kailan po idedeliver?"
"could I check when will my item arrive?","delivery_period","DELIVERY","BIP","Maaari ko bang tingnan kung kailan darating ang aking balita?","0.7389141321182251","False","could i check when will yung item arrive?"
"I am trying to check how soon can I expect the delivery","delivery_period","DELIVERY","B","Sinisikap kong alamin kung kailan ko maaasahan ang panganganak","0.6516560316085815","True","i am trying to check how soon can i expect yung delivery"
"help me check when will my item arrive","delivery_period","DELIVERY","B","ay tutulong sa akin na alamin kung kailan darating ang aking dala - dalahan","0.5594536662101746","True","tulungan mo ako check when will ko item arrive"
"where could I find information about the delivery period?","delivery_period","DELIVERY","BIP","Saan ako makasusumpong ng impormasyon tungkol sa panahon ng panganganak?","0.6723524928092957","True","gaano po katagal yung delivery period?"
"information about delivery periods","delivery_period","DELIVERY","B","tungkol sa mga panahon ng panganganak","0.559375524520874","True","gaano po katagal yung delivery period?"
"help checking when my delivery is going to arrive","delivery_period","DELIVERY","B","upang alamin kung kailan darating ang aking panganganak","0.6488255262374878","True","kailan po idedeliver?"
"how to check how long the delivery takes?","delivery_period","DELIVERY","BI","kung gaano katagal ang panganganak?","0.6329554319381714","True","gaano po katagal yung delivery?"
"I do not know how I can check how soon can I expect the item","delivery_period","DELIVERY","BE","Hindi ko alam kung paano ko malalaman kung malapit ko nang asahan ang bagay na ito","0.5042717456817627","True","wala akong idea how to check kung gaano kabilis darating yung item"
"I need help to check how long the delivery takes","delivery_period","DELIVERY","B","Kailangan ko ng tulong upang matiyak kung gaano katagal ang panganganak","0.6780108213424683","True","gaano po katagal yung delivery?"
"how could I find information about the delivery period?","delivery_period","DELIVERY","BIMP","paano ako makasusumpong ng impormasyon tungkol sa panahon ng panganganak?","0.6799812316894531","True","gaano po katagal yung delivery period?"
"I am looking for delivery periods","delivery_period","DELIVERY","BE","Hinahanap ko ang mga yugto ng panganganak","0.6162319183349609","True","gaano po katagal yung delivery period?"
"I am looking for the delivery period","delivery_period","DELIVERY","BEM","Hinahanap ko ang panahon ng panganganak","0.6379129886627197","True","gaano po katagal yung delivery period?"
"I am calling to check when my item is going to arrive","delivery_period","DELIVERY","B","Tatawag ako upang tingnan kung kailan darating ang aking dala - dalahan","0.7443791627883911","False","i am calling to check when yung item is going to arrive"
"can you help me to check how soon can I expect the item?","delivery_period","DELIVERY","BI","Matutulungan mo ba akong suriin kung kailan ko maaasahan ang bagay na ito?","0.6689175367355347","True","pwede ba tulungan mo ako to check how soon can I expect yung item??"
"could you tell me about delivery periods?","delivery_period","DELIVERY","BIP","Maaari mo bang sabihin sa akin ang tungkol sa mga panahon ng panganganak?","0.7317098379135132","False","gaano po katagal yung delivery period?"
"could you show me when will my item arrive?","delivery_period","DELIVERY","BIP","Maipakikita mo ba sa akin kung kailan darating ang aking bagay?","0.781442403793335","False","could you show me when will yung item arrive?"
"I want to check when my delivery is going to arrive","delivery_period","DELIVERY","B","Gusto kong alamin kung kailan darating ang aking panganganak","0.6572055220603943","True","kailan po idedeliver?"
"I don't know how to check when will my item arrive","delivery_period","DELIVERY","B","Hindi ko alam kung paano susuriin kung kailan darating ang aking dala - dalahan","0.7047899961471558","False","i don't know how to check when will yung item arrive"
"how can I find information about the delivery period?","delivery_period","DELIVERY","BI","paano ako makasusumpong ng impormasyon tungkol sa panahon ng panganganak?","0.6776565313339233","True","gaano po katagal yung delivery period?"
"I am looking for information about the delivery period","delivery_period","DELIVERY","BEM","Hinahanap ko ang impormasyon tungkol sa panahon ng panganganak","0.7337855100631714","False","gaano po katagal yung delivery period?"
"can you tell me about the delivery periods?","delivery_period","DELIVERY","BIM","Masasabi mo ba sa akin ang tungkol sa mga panahon ng panganganak?","0.6129559278488159","True","gaano po katagal yung delivery period?"
"I need assistance checking how long the delivery takes","delivery_period","DELIVERY","B","Kailangan ko ng tulong upang masuri kung gaano katagal ang panganganak","0.6683362722396851","True","gaano po katagal yung delivery?"
"I need to check when my delivery is going to arrive","delivery_period","DELIVERY","B","Kailangan kong suriin kung kailan darating ang aking panganganak","0.7369639873504639","False","kailan po idedeliver?"
"I need to check when my item is going to arrive","delivery_period","DELIVERY","B","Kailangan kong tingnan kung kailan darating ang aking dala - dalahan","0.6805247068405151","True","i need to check when yung item is going to arrive"
"where to check how soon can I expect the item?","delivery_period","DELIVERY","BI","kung saan ko malalaman kung kailan ko maaasahan ang bagay na ito?","0.5400190949440002","True","where to check how soon can i expect yung item?"
"I am looking for the delivery periods","delivery_period","DELIVERY","BEM","Hinahanap ko ang mga yugto ng panganganak","0.6580742001533508","True","gaano po katagal yung delivery period?"
"can you tell me more about delivery period?","delivery_period","DELIVERY","BI","Maaari mo bang sabihin sa akin ang higit pa tungkol sa panahon ng panganganak?","0.7225635051727295","False","gaano po katagal yung delivery period?"
"I need help checking how long the delivery takes","delivery_period","DELIVERY","B","Kailangan ko ng tulong upang masuri kung gaano katagal ang panganganak","0.671657919883728","True","gaano po katagal yung delivery?"
"can you show me how soon can I expect the item?","delivery_period","DELIVERY","BI","Maipakikita mo ba sa akin kung kailan ko maaasahan ang bagay na ito?","0.6086113452911377","True","can you show me how soon can i expect yung item?"
"where can I check when my item is going to arrive?","delivery_period","DELIVERY","BI","saan ko maaaring tingnan kung kailan darating ang aking dala - dalahan?","0.5858364701271057","True","where can i check when yung item is going to arrive?"
"I want to check how long the delivery takes","delivery_period","DELIVERY","B","Gusto kong malaman kung gaano katagal ang panganganak","0.6427074074745178","True","gaano po katagal yung delivery?"
"I need help checking how soon can I expect the item","delivery_period","DELIVERY","B","Kailangan ko ng tulong upang masuri kung kailan ko maaasahan ang bagay na ito","0.6800538301467896","True","need ko po help checking how soon can I expect yung item"
"can you help me to check when my item is going to arrive?","delivery_period","DELIVERY","BI","Matutulungan mo ba akong suriin kung kailan darating ang aking dala - dalahan?","0.6503437757492065","True","pwede ba tulungan mo ako to check when ko item is going to arrive??"
"I am trying to check when my delivery is going to arrive","delivery_period","DELIVERY","B","Sinisikap kong suriin kung kailan darating ang aking panganganak","0.6697015762329102","True","kailan po idedeliver?"
"can you help me to check how soon can I expect the delivery?","delivery_period","DELIVERY","BI","Matutulungan mo ba akong suriin kung kailan ko maaasahan ang panganganak?","0.6651713848114014","True","pwede ba tulungan mo ako to check how soon can I expect yung delivery??"
"help me checking how long the delivery takes","delivery_period","DELIVERY","B","ay tumutulong sa akin na suriin kung gaano katagal ang panganganak","0.5949093103408813","True","gaano po katagal yung delivery?"
"can you tell me about delivery period?","delivery_period","DELIVERY","BI","Masasabi mo ba sa akin ang tungkol sa panahon ng panganganak?","0.6408258676528931","True","gaano po katagal yung delivery period?"
"I have to check how long the delivery takes","delivery_period","DELIVERY","B","Kailangan kong suriin kung gaano katagal ang panganganak","0.7429635524749756","False","gaano po katagal yung delivery?"
"I try to check how soon can I expect the delivery","delivery_period","DELIVERY","B","Sinisikap kong alamin kung kailan ko maaasahan ang panganganak","0.6894726753234863","True","i try to check how soon can i expect yung delivery"
"I need assistance to check when my item is going to arrive","delivery_period","DELIVERY","B","Kailangan ko ng tulong upang masuri kung kailan darating ang aking dala - dalahan","0.7236127853393555","False","i need assistance to check when yung item is going to arrive"
"would you give me information about delivery periods?","delivery_period","DELIVERY","BIP","Ibibigay mo ba sa akin ang impormasyon tungkol sa mga panahon ng panganganak?","0.6976431608200073","True","gaano po katagal yung delivery period?"
"how can I find information about delivery periods?","delivery_period","DELIVERY","BI","paano ako makasusumpong ng impormasyon tungkol sa mga panahon ng panganganak?","0.6784194707870483","True","gaano po katagal yung delivery period?"
"I would like information about delivery periods","delivery_period","DELIVERY","BP","Nais ko ng impormasyon tungkol sa mga panahon ng panganganak","0.7806878685951233","False","gaano po katagal yung delivery period?"
"I want help to check when my delivery is going to arrive","delivery_period","DELIVERY","B","Nais ko ng tulong upang alamin kung kailan darating ang aking panganganak","0.6446014642715454","True","kailan po idedeliver?"
"I would like to check how soon can I expect the delivery","delivery_period","DELIVERY","BP","Nais kong alamin kung kailan ko maaasahan ang panganganak","0.6465290188789368","True","gusto ko po check how soon can I expect yung delivery"
"where can I get information about the delivery period?","delivery_period","DELIVERY","BI","Saan ako makakakuha ng impormasyon tungkol sa panahon ng panganganak?","0.7894179821014404","False","gaano po katagal yung delivery period?"
"find information about the delivery periods","delivery_period","DELIVERY","BM","hinggil sa panahon ng panganganak","0.4799523949623108","True","gaano po katagal yung delivery period?"
"can you give me information about delivery period?","delivery_period","DELIVERY","BI","Makapagbibigay ka ba sa akin ng impormasyon tungkol sa panahon ng panganganak?","0.7029302716255188","False","gaano po katagal yung delivery period?"
"tell me more about delivery period","delivery_period","DELIVERY","B","sabihin mo pa sa akin ang tungkol sa panahon ng panganganak","0.6146755218505859","True","gaano po katagal yung delivery period?"
"tell me more about the delivery period","delivery_period","DELIVERY","BM","sabihin mo pa sa akin ang tungkol sa panahon ng panganganak","0.6379092335700989","True","gaano po katagal yung delivery period?"
"where can I check how long the delivery takes?","delivery_period","DELIVERY","BI","saan ko maaaring suriin kung gaano katagal ang panganganak?","0.6820614337921143","True","gaano po katagal yung delivery?"
"I don't know how I can check how long the delivery takes","delivery_period","DELIVERY","B","Hindi ko alam kung paano ko masusuri kung gaano katagal ang panganganak","0.6406813859939575","True","gaano po katagal yung delivery?"
"where could I find information about delivery periods?","delivery_period","DELIVERY","BIP","Saan ako makasusumpong ng impormasyon tungkol sa mga panahon ng paghahatid?","0.8252003788948059","False","gaano po katagal yung delivery period?"
"I am calling to check when will my item arrive","delivery_period","DELIVERY","B","Tatawag ako upang tingnan kung kailan darating ang aking dala - dalahan","0.7351309657096863","False","i am calling to check when will yung item arrive"
"how can I get information about delivery period?","delivery_period","DELIVERY","BI","paano ako makakakuha ng impormasyon tungkol sa panahon ng panganganak?","0.7796773910522461","False","gaano po katagal yung delivery period?"
"I want help to check when will my item arrive","delivery_period","DELIVERY","B","Nais ko ng tulong upang alamin kung kailan darating ang aking dala - dalahan","0.6608379483222961","True","i want help to check when will yung item arrive"
"can you tell me more about the delivery periods?","delivery_period","DELIVERY","BIM","Maaari mo bang sabihin sa akin ang higit pa tungkol sa mga panahon ng panganganak?","0.7274776101112366","False","gaano po katagal yung delivery period?"
"I am calling to check how long the delivery takes","delivery_period","DELIVERY","B","Ako'y tumatawag upang alamin kung gaano katagal ang panganganak","0.7055332660675049","False","gaano po katagal yung delivery?"
"I want information about delivery periods","delivery_period","DELIVERY","B","Nais ko ng impormasyon tungkol sa mga panahon ng panganganak","0.7672924995422363","False","gaano po katagal yung delivery period?"
"where can I find information about delivery period?","delivery_period","DELIVERY","BI","saan ako makasusumpong ng impormasyon tungkol sa panahon ng panganganak?","0.6491894125938416","True","gaano po katagal yung delivery period?"
"can you tell me about the delivery period?","delivery_period","DELIVERY","BIM","Masasabi mo ba sa akin ang tungkol sa panahon ng panganganak?","0.6516887545585632","True","gaano po katagal yung delivery period?"
"help me checking when my delivery is going to arrive","delivery_period","DELIVERY","B","ay tumutulong sa akin na suriin kung kailan darating ang aking panganganak","0.630526065826416","True","kailan po idedeliver?"
"can you tell me more about the delivery period?","delivery_period","DELIVERY","BIM","Maaari mo bang sabihin sa akin ang higit pa tungkol sa panahon ng panganganak?","0.7175089716911316","False","gaano po katagal yung delivery period?"
"I have got to check how soon can I expect the item","delivery_period","DELIVERY","B","Kailangan kong suriin kung kailan ko maaasahan ang bagay na ito","0.7514858245849609","False","i have got to check how soon can i expect yung item"
"where could I check how long the delivery takes?","delivery_period","DELIVERY","BIP","Saan ko malalaman kung gaano katagal ito dadalhin?","0.5979831218719482","True","gaano po katagal yung delivery?"
"where could I check when my delivery is going to arrive?","delivery_period","DELIVERY","BIP","saan ko puwedeng tingnan kung kailan darating ang panganganak ko?","0.6390861868858337","True","kailan po idedeliver?"
"I need to check when will my item arrive","delivery_period","DELIVERY","B","Kailangan kong alamin kung kailan darating ang aking dala - dalahan","0.6652029752731323","True","i need to check when will yung item arrive"
"I would like information about the delivery period","delivery_period","DELIVERY","BMP","Nais ko ng impormasyon tungkol sa panahon ng panganganak","0.7374221086502075","False","gaano po katagal yung delivery period?"
"I need help to check when my delivery is going to arrive","delivery_period","DELIVERY","B","Kailangan ko ng tulong upang masuri kung kailan darating ang aking panganganak","0.6569157838821411","True","kailan po idedeliver?"
"I want assistance checking how soon can I expect the item","delivery_period","DELIVERY","B","Nais ko ng tulong sa pagsusuri kung kailan ko maaasahan ang bagay na ito","0.6681445240974426","True","i want assistance checking how soon can i expect yung item"
"how could I get information about delivery periods?","delivery_period","DELIVERY","BIP","paano ako makakakuha ng impormasyon tungkol sa mga panahon ng panganganak?","0.7997034788131714","False","gaano po katagal yung delivery period?"
"where to check how soon can I expect the delivery?","delivery_period","DELIVERY","BI","kung saan ko aasahang malapit ko na itong ilabas?","0.3906430602073669","True","where to check how soon can i expect yung delivery?"
"I am looking for information about the delivery periods","delivery_period","DELIVERY","BEM","Hinahanap ko ang impormasyon tungkol sa mga panahon ng panganganak","0.7702994346618652","False","gaano po katagal yung delivery period?"
"I try to check when will my item arrive","delivery_period","DELIVERY","B","Sinisikap kong tingnan kung kailan darating ang aking dala - dalahan","0.7172541618347168","False","i try to check when will yung item arrive"
"how long does it usually take for an item to arrive?","delivery_period","DELIVERY","BI","gaano katagal bago dumating ang isang bagay?","0.7193500995635986","False","how long does it usually take for an item to arrive?"
"I want to know more about delivery periods","delivery_period","DELIVERY","B","Gusto kong malaman nang higit pa ang tungkol sa mga yugto ng panganganak","0.7123001217842102","False","gaano po katagal yung delivery period?"
"help me check how long the delivery takes","delivery_period","DELIVERY","B","kung gaano katagal ang panganganak","0.6266694068908691","True","gaano po katagal yung delivery?"
"I am trying to find information about delivery period","delivery_period","DELIVERY","BE","Sinisikap kong hanapin ang impormasyon tungkol sa panahon ng panganganak","0.743138313293457","False","gaano po katagal yung delivery period?"
"I call to check how soon can I expect the item","delivery_period","DELIVERY","B","Ako'y tumatawag upang alamin kung kailan ko maaasahan ang bagay na iyon","0.7063195705413818","False","i call to check how soon can i expect yung item"
"help me checking how soon can I expect the item","delivery_period","DELIVERY","B","ay tumutulong sa akin na suriin kung kailan ko maaasahan ang bagay na ito","0.57320636510849","True","tulungan mo ako checking how soon can I expect yung item"
"would you give me information about the delivery periods?","delivery_period","DELIVERY","BIMP","Bibigyan mo ba ako ng impormasyon tungkol sa mga panahon ng panganganak?","0.7538368701934814","False","gaano po katagal yung delivery period?"
"help me to check how long the delivery takes","delivery_period","DELIVERY","B","ay tumutulong sa akin na alamin kung gaano katagal ang panganganak","0.5213483572006226","True","tulungan mo ako check kung gaano katagal yung delivery"
"I am looking for information about delivery periods","delivery_period","DELIVERY","BE","Hinahanap ko ang impormasyon tungkol sa mga panahon ng panganganak","0.7741982340812683","False","gaano po katagal yung delivery period?"
"could I check how soon can I expect the delivery?","delivery_period","DELIVERY","BIP","Maaari ko bang alamin kung kailan ko maaasahan ang panganganak?","0.6626368165016174","True","could i check how soon can i expect yung delivery?"
"how could I find information about delivery periods?","delivery_period","DELIVERY","BIP","paano ako makasusumpong ng impormasyon tungkol sa mga panahon ng panganganak?","0.6824393272399902","True","gaano po katagal yung delivery period?"
"help me check how soon can I expect the delivery","delivery_period","DELIVERY","B","ay tutulong sa akin na alamin kung gaano kalapit maaasahan ko ang panganganak","0.4423710107803345","True","tulungan mo ako check how soon can I expect yung delivery"
"can you help me check how long the delivery takes?","delivery_period","DELIVERY","BI","Matutulungan mo ba akong suriin kung gaano katagal ang panganganak?","0.6377558708190918","True","gaano po katagal yung delivery?"
"I need help checking when my delivery is going to arrive","delivery_period","DELIVERY","B","Kailangan ko ng tulong upang masuri kung kailan darating ang aking panganganak","0.6396026611328125","True","kailan po idedeliver?"
"I would like to know about delivery periods","delivery_period","DELIVERY","BP","Nais kong malaman ang tungkol sa mga yugto ng panganganak","0.6962103843688965","True","gaano po katagal yung delivery period?"
"I am trying to find information about the delivery period","delivery_period","DELIVERY","BEM","Sinisikap kong hanapin ang impormasyon tungkol sa panahon ng panganganak","0.696932315826416","True","gaano po katagal yung delivery period?"
"how could I find information about the delivery periods?","delivery_period","DELIVERY","BIMP","paano ako makasusumpong ng impormasyon tungkol sa panahon ng panganganak?","0.6803569793701172","True","gaano po katagal yung delivery period?"
"how could I check how soon can I expect the delivery?","delivery_period","DELIVERY","BIP","paano ko malalaman kung kailan ko maaasahan ang panganganak?","0.625022828578949","True","how could i check how soon can i expect yung delivery?"
"would you give me information about delivery period?","delivery_period","DELIVERY","BIP","Ibibigay mo ba sa akin ang impormasyon tungkol sa panahon ng panganganak?","0.749385416507721","False","gaano po katagal yung delivery period?"
"when is my item going to arrive?","delivery_period","DELIVERY","BI","kailan darating ang aking balita?","0.7423030138015747","False","when is yung item going to arrive?"
"how could I get information about delivery period?","delivery_period","DELIVERY","BIP","paano ako makakakuha ng impormasyon tungkol sa panahon ng panganganak?","0.7797123193740845","False","gaano po katagal yung delivery period?"
"can I check when will my item arrive?","delivery_period","DELIVERY","BI","Maaari ko bang alamin kung kailan darating ang aking balita?","0.7176651358604431","False","pwede ba ako check when will ko item arrive??"
"I have to check when my delivery is going to arrive","delivery_period","DELIVERY","B","Kailangan kong suriin kung kailan darating ang aking panganganak","0.7557896375656128","False","kailan po idedeliver?"
"I want assistance checking when my item is going to arrive","delivery_period","DELIVERY","B","Nais ko ng tulong sa pagsusuri kung kailan darating ang aking dala - dalahan","0.7245385050773621","False","i want assistance checking when yung item is going to arrive"
"I need assistance checking when will my item arrive","delivery_period","DELIVERY","B","Kailangan ko ng tulong sa pagsusuri kung kailan darating ang aking dala - dalahan","0.7271429300308228","False","i need assistance checking when will yung item arrive"
"assistance to check when my item is going to arrive","delivery_period","DELIVERY","B","tulong upang alamin kung kailan darating ang aking dala - dalahan","0.716219425201416","False","assistance to check when yung item is going to arrive"
"where could I check how soon can I expect the item?","delivery_period","DELIVERY","BIP","Saan ko maaaring alamin kung kailan ko maaasahan ang bagay na ito?","0.5876999497413635","True","where could i check how soon can i expect yung item?"
"could you show me how soon can I expect the delivery?","delivery_period","DELIVERY","BIP","Maipakikita mo ba sa akin kung kailan ko maaasahan ang panganganak?","0.6413743495941162","True","could you show me how soon can i expect yung delivery?"
"assistance checking when my delivery is going to arrive","delivery_period","DELIVERY","B","pag - alam kung kailan darating ang aking panganganak","0.5493613481521606","True","kailan po idedeliver?"
"delivery period","delivery_period","DELIVERY","BK","yugto ng panganganak","0.5758512020111084","True","gaano po katagal yung delivery period?"
"could you help me to check how soon can I expect the item?","delivery_period","DELIVERY","BIP","Matutulungan mo ba akong suriin kung kailan ko maaasahan ang bagay na ito?","0.6758569478988647","True","could you tulungan mo ako to check how soon can I expect the item?"
"I don't know how to check when my item is going to arrive","delivery_period","DELIVERY","B","Hindi ko alam kung paano susuriin kung kailan darating ang aking dala - dalahan","0.6947773694992065","True","i don't know how to check when yung item is going to arrive"
"I call to check how long the delivery takes","delivery_period","DELIVERY","B","Ako'y tumatawag upang alamin kung gaano katagal ang panganganak","0.7155099511146545","False","gaano po katagal yung delivery?"
"where do I check how long the delivery takes?","delivery_period","DELIVERY","BI","saan ko tinitingnan kung gaano katagal ang panganganak?","0.5919292569160461","True","gaano po katagal yung delivery?"
"where could I find information about the delivery periods?","delivery_period","DELIVERY","BIMP","Saan ako makasusumpong ng impormasyon tungkol sa mga panahon ng panganganak?","0.7021328210830688","False","gaano po katagal yung delivery period?"
"I have got to check when will my item arrive","delivery_period","DELIVERY","B","Kailangan kong tingnan kung kailan darating ang aking dala - dalahan","0.7004834413528442","False","i have got to check when will yung item arrive"
"I would like to check when will my item arrive","delivery_period","DELIVERY","BP","Gusto kong alamin kung kailan darating ang aking dala - dalahan","0.665899395942688","True","gusto ko po check when will ko item arrive"
"I call to check when my delivery is going to arrive","delivery_period","DELIVERY","B","Ako'y tumatawag upang alamin kung kailan darating ang aking paghahatid","0.9329074621200562","False","kailan po idedeliver?"
"where do I check how soon can I expect the item?","delivery_period","DELIVERY","BI","saan ko tinitingnan kung kailan ko maaasahan ang bagay na ito?","0.5644783973693848","True","where do i check how soon can i expect yung item?"
"where can I check when will my item arrive?","delivery_period","DELIVERY","BI","saan ko maaaring tingnan kung kailan darating ang aking balita?","0.7275365591049194","False","where can i check when will yung item arrive?"
"I call to check when my item is going to arrive","delivery_period","DELIVERY","B","Ako'y tumatawag upang alamin kung kailan darating ang aking dala - dalahan","0.6861362457275391","True","i call to check when yung item is going to arrive"
"I want assistance to check how long the delivery takes","delivery_period","DELIVERY","B","Nais ko ng tulong upang alamin kung gaano katagal ang panganganak","0.6287277340888977","True","gaano po katagal yung delivery?"
"can I check when my item is going to arrive?","delivery_period","DELIVERY","BI","Maaari ko bang alamin kung kailan darating ang aking balita?","0.7252572774887085","False","pwede ba ako check when ko item is going to arrive??"
"assistance checking how long the delivery takes","delivery_period","DELIVERY","B","pagtulong sa pagsusuri kung gaano katagal ang panganganak","0.6917786598205566","True","gaano po katagal yung delivery?"
"how can I get information about the delivery periods?","delivery_period","DELIVERY","BIM","paano ako makakakuha ng impormasyon tungkol sa panahon ng panganganak?","0.7818701267242432","False","gaano po katagal yung delivery period?"
"find information about the delivery period","delivery_period","DELIVERY","BM","hinggil sa panahon ng panganganak","0.4725273847579956","True","gaano po katagal yung delivery period?"
